ocid,releases/0/id,releases/0/contracts/0/id,releases/0/contracts/0/implementation/milestones/0/id,releases/0/contracts/0/implementation/milestones/0/type,releases/0/contracts/0/implementation/milestones/0/dateMet,releases/0/contracts/0/implementation/milestones/0/code,releases/0/contracts/0/implementation/milestones/0/title
ocds-hu01ve-7914047,ocds-hu01ve-7914047-01,1849472,1849472-2,delivery,2021-09-08T12:00:00Z,2,2 SAL
ocds-hu01ve-7914047,ocds-hu01ve-7914047-01,1849472,1849472-3,delivery,2021-10-08T12:00:00Z,3,3 SAL 
ocds-hu01ve-7929615,ocds-hu01ve-7929615-01,1816533,1816533-2,delivery,2021-09-24T12:00:00Z,2,2
ocds-hu01ve-7929615,ocds-hu01ve-7929615-01,1816533,1816533-3,delivery,2022-02-07T12:00:00Z,3,3
ocds-hu01ve-7929615,ocds-hu01ve-7929615-01,1816533,1816533-1,delivery,2021-06-25T12:00:00Z,1,1
ocds-hu01ve-7905541,ocds-hu01ve-7905541-01,1909321,1909321-1,delivery,2021-04-16T12:00:00Z,1,1
ocds-hu01ve-7926509,ocds-hu01ve-7926509-01,1814685,1814685-1,delivery,2021-07-12T12:00:00Z,1,1
ocds-hu01ve-7926509,ocds-hu01ve-7926509-01,1814685,1814685-2,delivery,2021-11-10T12:00:00Z,2,2
ocds-hu01ve-7915770,ocds-hu01ve-7915770-01,1846167,1846167-1,delivery,2021-09-24T12:00:00Z,1,OGGETTO DELL'APPALTOTLAVORI DI ADEGUAMENTO SISMICO DELLA SCUOLA PRIMARIA DI VIA ZARA A GORIZIA
ocds-hu01ve-7915770,ocds-hu01ve-7915770-01,1846167,1846167-2,delivery,2021-11-22T12:00:00Z,2,LAVORI DI ADEGUAMENTO SISMICO DELLA SCUOLA PRIMARIA DI VIA ZARA A GORIZIA
ocds-hu01ve-7907747,ocds-hu01ve-7907747-01,2132718,2132718-1,delivery,2020-12-31T12:00:00Z,1,1
ocds-hu01ve-7907747,ocds-hu01ve-7907747-01,2132718,2132718-5,delivery,2021-10-31T12:00:00Z,5,SAL5
ocds-hu01ve-7907747,ocds-hu01ve-7907747-01,2132718,2132718-3,delivery,2021-03-30T12:00:00Z,3,3
ocds-hu01ve-7907747,ocds-hu01ve-7907747-01,2132718,2132718-2,delivery,2021-01-29T12:00:00Z,2,2
ocds-hu01ve-7907747,ocds-hu01ve-7907747-01,2132718,2132718-4,delivery,2021-04-30T12:00:00Z,4,SAL 4
ocds-hu01ve-7896275,ocds-hu01ve-7896275-01,1888074,1888074-3,delivery,2021-09-28T12:00:00Z,3,
ocds-hu01ve-7896275,ocds-hu01ve-7896275-01,1888074,1888074-1,delivery,2021-06-25T12:00:00Z,1,
ocds-hu01ve-7896275,ocds-hu01ve-7896275-01,1888074,1888074-4,delivery,2021-11-24T12:00:00Z,4,
ocds-hu01ve-7896275,ocds-hu01ve-7896275-01,1888074,1888074-2,delivery,2021-08-02T12:00:00Z,2,
ocds-hu01ve-7906422,ocds-hu01ve-7906422-01,2029958,2029958-1,delivery,2021-04-30T12:00:00Z,1,1° MONITORAGGIO DAL 09/10/2020 AL 30/04/2021
ocds-hu01ve-7929933,ocds-hu01ve-7929933-01,1930675,1930675-1,delivery,2021-04-30T12:00:00Z,1,
ocds-hu01ve-7908215,ocds-hu01ve-7908215-01,1878734,1878734-1,delivery,2021-11-19T12:00:00Z,1,
ocds-hu01ve-7858587,ocds-hu01ve-7858587-01,1877289,1877289-1,delivery,2022-01-17T12:00:00Z,1,
ocds-hu01ve-7904943,ocds-hu01ve-7904943-01,1865777,1865777-3,delivery,2021-02-04T12:00:00Z,3,
ocds-hu01ve-7904943,ocds-hu01ve-7904943-01,1865777,1865777-14,delivery,2022-01-10T12:00:00Z,14,
ocds-hu01ve-7904943,ocds-hu01ve-7904943-01,1865777,1865777-10,delivery,2021-08-24T12:00:00Z,10,
ocds-hu01ve-7904943,ocds-hu01ve-7904943-01,1865777,1865777-1,delivery,2020-12-15T12:00:00Z,1,
ocds-hu01ve-7904943,ocds-hu01ve-7904943-01,1865777,1865777-8,delivery,2021-06-14T12:00:00Z,8,
ocds-hu01ve-7904943,ocds-hu01ve-7904943-01,1865777,1865777-5,delivery,2021-04-16T12:00:00Z,5,
ocds-hu01ve-7904943,ocds-hu01ve-7904943-01,1865777,1865777-9,delivery,2021-07-27T12:00:00Z,9,
ocds-hu01ve-7904943,ocds-hu01ve-7904943-01,1865777,1865777-7,delivery,2021-10-20T12:00:00Z,7,
ocds-hu01ve-7904943,ocds-hu01ve-7904943-01,1865777,1865777-6,delivery,2021-05-12T12:00:00Z,6,
ocds-hu01ve-7904943,ocds-hu01ve-7904943-01,1865777,1865777-2,delivery,2021-01-08T12:00:00Z,2,
ocds-hu01ve-7904943,ocds-hu01ve-7904943-01,1865777,1865777-13,delivery,2021-12-02T12:00:00Z,13,
ocds-hu01ve-7904943,ocds-hu01ve-7904943-01,1865777,1865777-12,delivery,2021-11-09T12:00:00Z,12,
ocds-hu01ve-7904943,ocds-hu01ve-7904943-01,1865777,1865777-4,delivery,2021-03-15T12:00:00Z,4,
ocds-hu01ve-7904943,ocds-hu01ve-7904943-01,1865777,1865777-11,delivery,2021-09-16T12:00:00Z,11,
ocds-hu01ve-7923249,ocds-hu01ve-7923249-01,2038153,2038153-1,delivery,2021-12-31T12:00:00Z,1,1
ocds-hu01ve-7923224,ocds-hu01ve-7923224-01,1957595,1957595-1,delivery,2020-10-31T12:00:00Z,1,
ocds-hu01ve-7897141,ocds-hu01ve-7897141-01,1838628,1838628-1,delivery,2022-03-03T12:00:00Z,1,STATO AVANZAMENTO N. 1
ocds-hu01ve-7906478,ocds-hu01ve-7906478-01,1975304,1975304-1,delivery,2021-05-30T12:00:00Z,1,I SEMESTRE CONTRATTUALE
ocds-hu01ve-7901434,ocds-hu01ve-7901434-01,2032127,2032127-2,delivery,2021-12-31T12:00:00Z,2,II SAL - II SEM 2021
ocds-hu01ve-7901434,ocds-hu01ve-7901434-01,2032127,2032127-1,delivery,2021-06-30T12:00:00Z,1,I SAL - I SEM 2021
ocds-hu01ve-7897367,ocds-hu01ve-7897367-01,2098052,2098052-2,delivery,2021-02-26T12:00:00Z,2,
ocds-hu01ve-7897367,ocds-hu01ve-7897367-01,2098052,2098052-3,delivery,2021-04-26T12:00:00Z,3,
ocds-hu01ve-7897367,ocds-hu01ve-7897367-01,2098052,2098052-4,delivery,2021-06-26T12:00:00Z,4,
ocds-hu01ve-7897367,ocds-hu01ve-7897367-01,2098052,2098052-1,delivery,2020-12-26T12:00:00Z,1,
ocds-hu01ve-7907171,ocds-hu01ve-7907171-01,1852547,1852547-1,delivery,2021-12-16T12:00:00Z,1,STATO DI AVANZAMENTO LAVORI N. 1
ocds-hu01ve-7833807,ocds-hu01ve-7833807-01,1888360,1888360-1,delivery,2021-12-31T12:00:00Z,1,FINE 2021
ocds-hu01ve-7879343,ocds-hu01ve-7879343-01,2007061,2007061-1,delivery,2021-10-04T12:00:00Z,1,"ANTICIPAZIONE ART. 35, C. 18, D.LGS. 50/2016"
ocds-hu01ve-7901292,ocds-hu01ve-7901292-01,1881676,1881676-1,delivery,2021-12-31T12:00:00Z,1,ANNO 2021
ocds-hu01ve-7917998,ocds-hu01ve-7917998-01,1899968,1899968-2,delivery,2021-08-03T12:00:00Z,2,STATO FINALE A TUTTO IL 22/07/2021
ocds-hu01ve-7917998,ocds-hu01ve-7917998-01,1899968,1899968-1,delivery,2021-06-14T12:00:00Z,1,STATO AVANZAMENTO LAVORI N. 1 A TUTTO IL 14/06/2021
ocds-hu01ve-8022086,ocds-hu01ve-8022086-01,1970504,1970504-2,delivery,2020-12-30T12:00:00Z,2,SA_SAL N. 2 AL 30.12.2020
ocds-hu01ve-8022086,ocds-hu01ve-8022086-01,1970504,1970504-1,delivery,2020-11-21T12:00:00Z,1,SA_SAL N. 1 AL 21.11.2020
ocds-hu01ve-8022086,ocds-hu01ve-8022086-01,1970504,1970504-3,delivery,2021-02-12T12:00:00Z,3,SA_SAL N. 3 AL 12.02.2021
ocds-hu01ve-7916157,ocds-hu01ve-7916157-01,1840946,1840946-2,delivery,2021-10-25T12:00:00Z,2,2
ocds-hu01ve-7916157,ocds-hu01ve-7916157-01,1840946,1840946-1,delivery,2021-04-25T12:00:00Z,1,1
ocds-hu01ve-7892232,ocds-hu01ve-7892232-01,1813833,1813833-2,delivery,2021-09-10T12:00:00Z,2,SAL N. 2 - STATO AVANZAMENTO LAVORI SAL 2 - DETERMINA N. 1103 DEL 24.09.2021 - 
ocds-hu01ve-7892232,ocds-hu01ve-7892232-01,1813833,1813833-1,delivery,2021-06-28T12:00:00Z,1,STATO AVANZAMENTO N. 1 - DETERMINA LIQUIDAZIONE N. 876/2021 DEL 21.07.2021
ocds-hu01ve-7902072,ocds-hu01ve-7902072-01,1862215,1862215-5,delivery,2021-11-19T12:00:00Z,5,
ocds-hu01ve-7902072,ocds-hu01ve-7902072-01,1862215,1862215-6,delivery,2021-12-31T12:00:00Z,6,
ocds-hu01ve-7902072,ocds-hu01ve-7902072-01,1862215,1862215-1,delivery,2021-05-21T12:00:00Z,1,
ocds-hu01ve-7902072,ocds-hu01ve-7902072-01,1862215,1862215-2,delivery,2021-07-14T12:00:00Z,2,
ocds-hu01ve-7902072,ocds-hu01ve-7902072-01,1862215,1862215-7,delivery,2021-12-10T12:00:00Z,7,
ocds-hu01ve-7902072,ocds-hu01ve-7902072-01,1862215,1862215-4,delivery,2021-09-28T12:00:00Z,4,
ocds-hu01ve-7902072,ocds-hu01ve-7902072-01,1862215,1862215-3,delivery,2021-07-21T12:00:00Z,3,
ocds-hu01ve-7891549,ocds-hu01ve-7891549-01,1981035,1981035-2,delivery,2021-07-12T12:00:00Z,2,SAL N. 2 DEL 12/07/2021
ocds-hu01ve-7891549,ocds-hu01ve-7891549-01,1981035,1981035-1,delivery,2021-06-16T12:00:00Z,1,SAL N. 1 DEL 16/06/2021
ocds-hu01ve-7896128,ocds-hu01ve-7896128-01,1860546,1860546-1,delivery,2020-12-24T12:00:00Z,1,CONSUMI OTTOBRE NOVEMBRE 2020
ocds-hu01ve-7902920,ocds-hu01ve-7902920-01,1818551,1818551-1,delivery,2020-11-24T12:00:00Z,1,
ocds-hu01ve-7912594,ocds-hu01ve-7912594-01,1855833,1855833-3,delivery,2021-09-07T12:00:00Z,3,TERZO SAL
ocds-hu01ve-7912594,ocds-hu01ve-7912594-01,1855833,1855833-1,delivery,2021-03-22T12:00:00Z,1,PRIMO SAL
ocds-hu01ve-7912594,ocds-hu01ve-7912594-01,1855833,1855833-2,delivery,2021-05-20T12:00:00Z,2,SECONDO SAL
ocds-hu01ve-7928724,ocds-hu01ve-7928724-01,2007054,2007054-1,delivery,2021-06-15T12:00:00Z,1,
ocds-hu01ve-7928724,ocds-hu01ve-7928724-01,2007054,2007054-2,delivery,2021-08-13T12:00:00Z,2,
ocds-hu01ve-7887114,ocds-hu01ve-7887114-01,1821086,1821086-1,delivery,2020-11-10T12:00:00Z,1,
ocds-hu01ve-7887114,ocds-hu01ve-7887114-01,1821086,1821086-2,delivery,2020-11-19T12:00:00Z,2,
ocds-hu01ve-7885570,ocds-hu01ve-7885570-01,1961542,1961542-1,delivery,2021-10-14T12:00:00Z,1,1° STATO D'AVANZAMENTO LAVORI
ocds-hu01ve-7914276,ocds-hu01ve-7914276-01,1878361,1878361-1,delivery,2021-05-14T12:00:00Z,1,STATO AVANZAMENTO LAVORI N. 1
ocds-hu01ve-7914276,ocds-hu01ve-7914276-01,1878361,1878361-2,delivery,2021-11-17T12:00:00Z,2,STATO AVANZAMENTO LAVORI A TUTTO IL 17/11/2021
ocds-hu01ve-7906804,ocds-hu01ve-7906804-01,1851063,1851063-1,delivery,2021-06-15T12:00:00Z,1,
ocds-hu01ve-7905690,ocds-hu01ve-7905690-01,1873408,1873408-1,delivery,2021-12-31T12:00:00Z,1,
ocds-hu01ve-7869778,ocds-hu01ve-7869778-01,1832093,1832093-3,delivery,2021-03-15T12:00:00Z,3,1
ocds-hu01ve-7869778,ocds-hu01ve-7869778-01,1832093,1832093-4,delivery,2021-06-21T12:00:00Z,4,2
ocds-hu01ve-7869778,ocds-hu01ve-7869778-01,1832093,1832093-5,delivery,2021-09-27T12:00:00Z,5,3
ocds-hu01ve-7912565,ocds-hu01ve-7912565-01,1874014,1874014-1,delivery,2021-05-31T12:00:00Z,1,1
ocds-hu01ve-7912565,ocds-hu01ve-7912565-01,1874014,1874014-2,delivery,2021-11-30T12:00:00Z,2,2
ocds-hu01ve-7918931,ocds-hu01ve-7918931-01,1940681,1940681-1,delivery,2020-10-22T12:00:00Z,1,
ocds-hu01ve-7886526,ocds-hu01ve-7886526-01,1802364,1802364-1,delivery,2021-04-02T12:00:00Z,1,
ocds-hu01ve-7886526,ocds-hu01ve-7886526-01,1802364,1802364-2,delivery,2021-10-03T12:00:00Z,2,
ocds-hu01ve-7871868,ocds-hu01ve-7871868-01,1867183,1867183-3,delivery,2021-11-10T12:00:00Z,3,3 SAL
ocds-hu01ve-7871868,ocds-hu01ve-7871868-01,1867183,1867183-4,delivery,2021-12-22T12:00:00Z,4,4 SAL
ocds-hu01ve-7871868,ocds-hu01ve-7871868-01,1867183,1867183-2,delivery,2021-08-04T12:00:00Z,2,STATO AVANZAMENTO LAVORI N. 2 A TUTTO IL 04/08/2021
ocds-hu01ve-7871868,ocds-hu01ve-7871868-01,1867183,1867183-1,delivery,2021-06-28T12:00:00Z,1,STATO AVANZAMENTO LAVORI N. 1 A TUTTO IL 28/06/2021
ocds-hu01ve-7824599,ocds-hu01ve-7824599-01,1960861,1960861-1,delivery,2021-12-15T12:00:00Z,1,1 SAL
ocds-hu01ve-7918849,ocds-hu01ve-7918849-01,1945961,1945961-1,delivery,2021-12-31T12:00:00Z,1,
ocds-hu01ve-7839624,ocds-hu01ve-7839624-01,1855104,1855104-1,delivery,2021-04-09T12:00:00Z,1,1° SAL A TUTTO IL 03.04.2021
ocds-hu01ve-7894308,ocds-hu01ve-7894308-01,1906401,1906401-1,delivery,2022-02-03T12:00:00Z,1,
ocds-hu01ve-7894308,ocds-hu01ve-7894308-01,1906401,1906401-2,delivery,2022-02-07T12:00:00Z,2,
ocds-hu01ve-7920063,ocds-hu01ve-7920063-01,1928567,1928567-2,delivery,2021-03-24T12:00:00Z,2,240
ocds-hu01ve-7920063,ocds-hu01ve-7920063-01,1928567,1928567-3,delivery,2021-05-18T12:00:00Z,3,240
ocds-hu01ve-7920063,ocds-hu01ve-7920063-01,1928567,1928567-1,delivery,2021-02-16T12:00:00Z,1,240
ocds-hu01ve-7920063,ocds-hu01ve-7920063-01,1928567,1928567-4,delivery,2021-07-21T12:00:00Z,4,240
ocds-hu01ve-7920063,ocds-hu01ve-7920063-01,1928567,1928567-5,delivery,2021-09-21T12:00:00Z,5,240
ocds-hu01ve-7920063,ocds-hu01ve-7920063-01,1928567,1928567-6,delivery,2021-11-18T12:00:00Z,6,240
ocds-hu01ve-8044107,ocds-hu01ve-8044107-01,2002264,2002264-4,delivery,2021-11-14T12:00:00Z,4,LIQUIDAZIONE FATTURECANONE EFFICIENTAMENTO ENERGETICO MESI AGOSTO - SETTEMBRE
ocds-hu01ve-8044107,ocds-hu01ve-8044107-01,2002264,2002264-2,delivery,2021-07-08T12:00:00Z,2,LIQUIDAZIONE FATTURE APPALTO SERVIZIO DI EFFICIENTAMENTO ENERGETICO USL SUD EST RATE DEL MESE MAGGIO
ocds-hu01ve-8044107,ocds-hu01ve-8044107-01,2002264,2002264-1,delivery,2021-07-08T12:00:00Z,1,LIQUIDAZIONE FATTURE APPALTO SERVIZIO DI EFFICIENTAMENTO ENERGETICO USL SUD EST RATE DEL MESE APRILE
ocds-hu01ve-8044107,ocds-hu01ve-8044107-01,2002264,2002264-3,delivery,2021-10-14T12:00:00Z,3,LIQUIDAZIONE FATTURE SERVIZIO EFFICIENTAMENTO ENERGEICO MESE LUGLIO
ocds-hu01ve-7925137,ocds-hu01ve-7925137-01,1881401,1881401-1,delivery,2021-04-13T12:00:00Z,1,SAL 1
ocds-hu01ve-7925137,ocds-hu01ve-7925137-01,1881401,1881401-4,delivery,2021-10-05T12:00:00Z,4,SAL 4
ocds-hu01ve-7925137,ocds-hu01ve-7925137-01,1881401,1881401-3,delivery,2021-07-22T12:00:00Z,3,SAL 3
ocds-hu01ve-7925137,ocds-hu01ve-7925137-01,1881401,1881401-2,delivery,2021-06-04T12:00:00Z,2,SAL 2
ocds-hu01ve-7919894,ocds-hu01ve-7919894-01,1920879,1920879-1,delivery,2021-02-19T12:00:00Z,1,
ocds-hu01ve-7919894,ocds-hu01ve-7919894-01,1920879,1920879-3,delivery,2022-02-25T12:00:00Z,3,
ocds-hu01ve-7919894,ocds-hu01ve-7919894-01,1920879,1920879-2,delivery,2021-08-24T12:00:00Z,2,
ocds-hu01ve-7916595,ocds-hu01ve-7916595-01,1831903,1831903-2,delivery,2021-06-08T12:00:00Z,2,2
ocds-hu01ve-7916595,ocds-hu01ve-7916595-01,1831903,1831903-3,delivery,2021-07-01T12:00:00Z,3,3
ocds-hu01ve-7916595,ocds-hu01ve-7916595-01,1831903,1831903-1,delivery,2021-03-31T12:00:00Z,1,1
ocds-hu01ve-7900215,ocds-hu01ve-7900215-01,1801429,1801429-1,delivery,2021-06-16T12:00:00Z,1,1
ocds-hu01ve-7907714,ocds-hu01ve-7907714-01,1901353,1901353-1,delivery,2020-12-16T12:00:00Z,1,1
ocds-hu01ve-7856398,ocds-hu01ve-7856398-01,1885168,1885168-2,delivery,2021-04-30T12:00:00Z,2,
ocds-hu01ve-7856398,ocds-hu01ve-7856398-01,1885168,1885168-3,delivery,2021-07-29T12:00:00Z,3,
ocds-hu01ve-7856398,ocds-hu01ve-7856398-01,1885168,1885168-1,delivery,2021-03-17T12:00:00Z,1,
ocds-hu01ve-7856398,ocds-hu01ve-7856398-01,1885168,1885168-4,delivery,2021-12-22T12:00:00Z,4,
ocds-hu01ve-7892935,ocds-hu01ve-7892935-01,1958038,1958038-2,delivery,2021-09-30T12:00:00Z,2,SA 2 CONSEGNA PROGETTO 
ocds-hu01ve-7892935,ocds-hu01ve-7892935-01,1958038,1958038-1,delivery,2021-07-20T12:00:00Z,1,ANTICIPAZIONE 20% 
ocds-hu01ve-7892935,ocds-hu01ve-7892935-01,1958038,1958038-3,delivery,2022-01-24T12:00:00Z,3,SAL 3 AVANZAMENTO LAVORI 
ocds-hu01ve-7925949,ocds-hu01ve-7925949-01,1881555,1881555-1,delivery,2021-02-24T12:00:00Z,1,1 SAL
ocds-hu01ve-7925949,ocds-hu01ve-7925949-01,1881555,1881555-2,delivery,2021-06-08T12:00:00Z,2,
ocds-hu01ve-7922028,ocds-hu01ve-7922028-01,2080393,2080393-2,delivery,2021-10-25T12:00:00Z,2,
ocds-hu01ve-7922028,ocds-hu01ve-7922028-01,2080393,2080393-1,delivery,2021-07-14T12:00:00Z,1,
ocds-hu01ve-7901425,ocds-hu01ve-7901425-01,1836721,1836721-2,delivery,2021-03-12T12:00:00Z,2,2
ocds-hu01ve-7901425,ocds-hu01ve-7901425-01,1836721,1836721-8,delivery,2022-01-25T12:00:00Z,8,8
ocds-hu01ve-7901425,ocds-hu01ve-7901425-01,1836721,1836721-5,delivery,2021-07-31T12:00:00Z,5,5
ocds-hu01ve-7901425,ocds-hu01ve-7901425-01,1836721,1836721-3,delivery,2021-04-16T12:00:00Z,3,3
ocds-hu01ve-7901425,ocds-hu01ve-7901425-01,1836721,1836721-7,delivery,2021-11-30T12:00:00Z,7,7
ocds-hu01ve-7901425,ocds-hu01ve-7901425-01,1836721,1836721-6,delivery,2021-09-10T12:00:00Z,6,6
ocds-hu01ve-7901425,ocds-hu01ve-7901425-01,1836721,1836721-4,delivery,2021-06-30T12:00:00Z,4,4
ocds-hu01ve-7901425,ocds-hu01ve-7901425-01,1836721,1836721-1,delivery,2020-12-11T12:00:00Z,1,1
ocds-hu01ve-7914798,ocds-hu01ve-7914798-01,1901356,1901356-3,delivery,2021-06-24T12:00:00Z,3,3 SAL
ocds-hu01ve-7914798,ocds-hu01ve-7914798-01,1901356,1901356-1,delivery,2020-12-15T12:00:00Z,1,1
ocds-hu01ve-7914798,ocds-hu01ve-7914798-01,1901356,1901356-2,delivery,2021-03-29T12:00:00Z,2,2 SAL
ocds-hu01ve-7897915,ocds-hu01ve-7897915-01,1864013,1864013-1,delivery,2021-06-30T12:00:00Z,1,
ocds-hu01ve-7897915,ocds-hu01ve-7897915-01,1864013,1864013-2,delivery,2021-12-31T12:00:00Z,2,
ocds-hu01ve-7873192,ocds-hu01ve-7873192-01,1919646,1919646-2,delivery,2021-10-11T12:00:00Z,2,
ocds-hu01ve-7873192,ocds-hu01ve-7873192-01,1919646,1919646-1,delivery,2021-06-18T12:00:00Z,1,
ocds-hu01ve-7873192,ocds-hu01ve-7873192-01,1919646,1919646-3,delivery,2021-12-31T12:00:00Z,3,
ocds-hu01ve-7898568,ocds-hu01ve-7898568-01,1856206,1856206-2,delivery,2021-10-08T12:00:00Z,2,STATO AVNZAMENTO LAVORI N. 2
ocds-hu01ve-7898568,ocds-hu01ve-7898568-01,1856206,1856206-1,delivery,2021-06-30T12:00:00Z,1,STATO AVANZAMENTO LAVORI N. 1
ocds-hu01ve-8069796,ocds-hu01ve-8069796-01,2022966,2022966-2,delivery,2021-02-15T12:00:00Z,2,SAL N.2
ocds-hu01ve-8069796,ocds-hu01ve-8069796-01,2022966,2022966-1,delivery,2021-01-31T12:00:00Z,1,SAL N.1
ocds-hu01ve-8069796,ocds-hu01ve-8069796-01,2022966,2022966-3,delivery,2021-05-31T12:00:00Z,3,SAL N.3
ocds-hu01ve-7897312,ocds-hu01ve-7897312-01,1990099,1990099-1,delivery,2022-01-17T12:00:00Z,1,STATO D'AVANZAMENTO LAVORI N.1
ocds-hu01ve-7926908,ocds-hu01ve-7926908-01,1845461,1845461-3,delivery,2021-10-12T12:00:00Z,3,STATO AVANZAMENTO AL 12.10.2021
ocds-hu01ve-7926908,ocds-hu01ve-7926908-01,1845461,1845461-2,delivery,2021-08-14T12:00:00Z,2,STATO AVANZAMENTO AL 14.08.2021
ocds-hu01ve-7926908,ocds-hu01ve-7926908-01,1845461,1845461-1,delivery,2021-06-30T12:00:00Z,1,STATO AVANZAMENTO AL 30.06.2021
ocds-hu01ve-7893667,ocds-hu01ve-7893667-01,1815828,1815828-1,delivery,2021-05-20T12:00:00Z,1,
ocds-hu01ve-7893667,ocds-hu01ve-7893667-01,1815828,1815828-2,delivery,2021-07-05T12:00:00Z,2,
ocds-hu01ve-7801615,ocds-hu01ve-7801615-01,1861579,1861579-1,delivery,2021-11-15T12:00:00Z,1,
ocds-hu01ve-7860746,ocds-hu01ve-7860746-01,1822230,1822230-1,delivery,2021-03-31T12:00:00Z,1,
ocds-hu01ve-7926337,ocds-hu01ve-7926337-01,1831760,1831760-2,delivery,2021-06-30T12:00:00Z,2,
ocds-hu01ve-7926337,ocds-hu01ve-7926337-01,1831760,1831760-3,delivery,2021-10-31T12:00:00Z,3,
ocds-hu01ve-7926337,ocds-hu01ve-7926337-01,1831760,1831760-5,delivery,2022-02-14T12:00:00Z,5,
ocds-hu01ve-7926337,ocds-hu01ve-7926337-01,1831760,1831760-4,delivery,2021-11-30T12:00:00Z,4,
ocds-hu01ve-7926337,ocds-hu01ve-7926337-01,1831760,1831760-1,delivery,2021-03-31T12:00:00Z,1,
ocds-hu01ve-7893791,ocds-hu01ve-7893791-01,2024969,2024969-1,delivery,2021-04-14T12:00:00Z,1,
ocds-hu01ve-7928533,ocds-hu01ve-7928533-01,1840736,1840736-1,delivery,2021-04-27T12:00:00Z,1,
ocds-hu01ve-7919889,ocds-hu01ve-7919889-01,2029964,2029964-3,delivery,2021-09-30T12:00:00Z,3,3° MONITORAGGIO DAL 01/07/2021 AL 30/09/2021
ocds-hu01ve-7919889,ocds-hu01ve-7919889-01,2029964,2029964-2,delivery,2021-06-30T12:00:00Z,2,2° MONITORAGGIO DAL 01/01/2021 AL 30/06/2021
ocds-hu01ve-7919889,ocds-hu01ve-7919889-01,2029964,2029964-1,delivery,2020-12-31T12:00:00Z,1,1° MONITORAGGIO DAL 26/10/2020 AL 31/12/2020
ocds-hu01ve-7927474,ocds-hu01ve-7927474-01,2007819,2007819-1,delivery,2021-07-31T12:00:00Z,1,
ocds-hu01ve-7912267,ocds-hu01ve-7912267-01,2051393,2051393-1,delivery,2021-06-02T12:00:00Z,1,
ocds-hu01ve-7913026,ocds-hu01ve-7913026-01,1812903,1812903-1,delivery,2021-06-15T12:00:00Z,1,
ocds-hu01ve-7896820,ocds-hu01ve-7896820-01,1895436,1895436-3,delivery,2021-06-11T12:00:00Z,3,STATO AVANZAMENTO DEI LAVORI A TUTTO L'11/06/2021
ocds-hu01ve-7896820,ocds-hu01ve-7896820-01,1895436,1895436-5,delivery,2021-11-19T12:00:00Z,5,STATO AVANZAMENTO LAVORI N. 5
ocds-hu01ve-7896820,ocds-hu01ve-7896820-01,1895436,1895436-1,delivery,2021-04-09T12:00:00Z,1,STATO AVANZAMENTO LAVORI AL 09/04/2021
ocds-hu01ve-7896820,ocds-hu01ve-7896820-01,1895436,1895436-2,delivery,2021-04-30T12:00:00Z,2,STATO AVANZAMENTO LAVORI N. 2
ocds-hu01ve-7896820,ocds-hu01ve-7896820-01,1895436,1895436-4,delivery,2021-10-29T12:00:00Z,4,STATO AVANZAMENTO LAVORI A TUTTO IL 29/10/2021
ocds-hu01ve-7913917,ocds-hu01ve-7913917-01,1824653,1824653-1,delivery,2021-06-22T12:00:00Z,1,FATTURA NR 2021008468 DEL 22/06/2021
ocds-hu01ve-7917591,ocds-hu01ve-7917591-01,1867584,1867584-2,delivery,2021-10-15T12:00:00Z,2,
ocds-hu01ve-7917591,ocds-hu01ve-7917591-01,1867584,1867584-1,delivery,2021-05-26T12:00:00Z,1,SAL N° 1
ocds-hu01ve-7917591,ocds-hu01ve-7917591-01,1867584,1867584-3,delivery,2021-11-30T12:00:00Z,3,SAL 3
ocds-hu01ve-7883786,ocds-hu01ve-7883786-01,1837050,1837050-1,delivery,2021-08-10T12:00:00Z,1,1^ SAL
ocds-hu01ve-7904008,ocds-hu01ve-7904008-01,1912173,1912173-3,delivery,2021-12-19T12:00:00Z,3,"PROCEDURA NEGOZIATA, PER LA MANUTENZIONE STRAORDINARIA DI PIAZZA DELLA ROTONDA,  CUP: J87H19004670004 - CIG:8465347157 -, N. GARA 7904008 APPROVAZIONE CERTIFICATO PAGAMENTO III SAL"
ocds-hu01ve-7904008,ocds-hu01ve-7904008-01,1912173,1912173-4,delivery,2022-02-07T12:00:00Z,4,"PROCEDURA NEGOZIATA, RNPERLA MANUTENZIONE STRAORDINARIA DI PIAZZA DELLA ROTONDA,CUP:J87H19004670004 CIG:8465347157 -, N. GARA 7904008 APPROVAZIONE CERTIFICATOPAGAMENTO E LIQUIDAZIONE IV SAL"
ocds-hu01ve-7904008,ocds-hu01ve-7904008-01,1912173,1912173-2,delivery,2021-07-27T12:00:00Z,2,"PROCEDURA NEGOZIATA, PER LA MANUTENZIONE STRAORDINARIA DI PIAZZA DELLA ROTONDA, PT20200583 CUP: J87H19004670004 - CIG:RN8465347157 -, N. GARA 7904008 APPROVAZIONE CERTIFICATO PAGAMENTO II SAL"
ocds-hu01ve-7904008,ocds-hu01ve-7904008-01,1912173,1912173-1,delivery,2021-05-25T12:00:00Z,1,"PROCEDURA NEGOZIATA, SENZA BANDO, RNPER LA MANUTENZIONE STRAORDINARIA DI PIAZZA DELLA ROTONDA, PT20200583 CUP: J87H19004670004 - CIG:RN8465347157 -, N. GARA 7904008 APPROVAZIONE CERTIFICATO PAGAMENTO I SAL"
